"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]"
472.0,39.0,36.14267589665854,477.48737770854007,160.25875584337348,1972.0635541370525,14.904000000000002,0.0
473.0,39.0,71.51071206206996,427.81345656117134,123.06085152640509,2074.3993970388005,14.904000000000002,0.0
474.0,39.0,380.01862893660126,3925.9450992346938,123.30093441876365,3888.9911964180455,14.904000000000002,0.0
475.0,39.0,608.4917496705633,956.0563415514684,153.85094942727935,1735.6223116781066,14.904000000000002,0.0
476.0,39.0,735.0629989221841,1989.6690947051998,112.12035361466383,3541.74648529357,14.904000000000002,0.0
477.0,39.0,1089.9723203488188,2334.7723617517763,121.90898073619998,2896.9465779600714,14.904000000000002,0.0
478.0,39.0,1219.447747740013,4566.334258074292,139.0342319582121,2347.750063833371,14.904000000000002,0.0
479.0,39.0,1288.8403095362025,2938.6101972252754,132.9188122711791,3373.317191329457,14.904000000000002,0.0
480.0,39.0,1436.1735131528271,1531.2848986152426,164.5547331421708,3437.1387164092744,14.904000000000002,0.0
481.0,39.0,2586.1870012622257,900.0393304460595,166.58534193841305,1692.7581684117936,14.904000000000002,0.0
482.0,39.0,3324.2614664668545,4081.5261557506124,149.9321149405266,3177.625284436736,14.904000000000002,0.0
483.0,39.0,4356.988630582051,847.8856466056207,152.55214119366929,1351.4741538056105,14.904000000000002,0.0
484.0,39.0,4593.687384898151,3191.5435079432636,158.32841801425204,3794.8809159561824,14.904000000000002,0.0
485.0,39.0,4798.989862768532,2535.8587078229557,129.56536866891295,1702.3256320580595,14.904000000000002,0.0
486.0,39.0,4841.033036524757,5043.497403777468,150.02969468563788,3841.3440619649014,14.904000000000002,0.0
487.0,40.0,50.71931171374679,3416.6534848144356,152.14132110563747,2324.2998998212543,14.904000000000002,0.0
488.0,40.0,353.13323368997317,3289.485205109084,155.07832925144885,2150.3394532372085,14.904000000000002,0.0
489.0,40.0,1177.0274250459938,3154.238802147259,137.48193562988521,3334.8171282403823,14.904000000000002,0.0
490.0,40.0,1376.2420078640585,2779.1773735584893,132.64124522527854,3043.8637745763385,14.904000000000002,0.0
491.0,40.0,2696.309235004923,461.48560426124914,148.5994868227083,1221.1907479578526,14.904000000000002,0.0
492.0,40.0,3163.966924859556,205.56213988221558,154.26286271580852,2474.2824889760086,14.904000000000002,0.0
493.0,40.0,3892.8646315670576,78.11930867590763,162.1475266598186,2311.669990947783,14.904000000000002,0.0
494.0,40.0,4334.102732572884,2035.5087556694887,131.32349781367057,2528.7415607374655,14.904000000000002,0.0
495.0,40.0,4420.398509788654,5033.136653122015,154.55701707416927,3128.118387259529,14.904000000000002,0.0
496.0,40.0,4533.456549613883,3206.265112921341,167.6577383863017,1087.967356294058,14.904000000000002,0.0
497.0,40.0,4652.725726579469,4871.103024866902,166.68281275796778,1245.1615310067887,14.904000000000002,0.0
498.0,40.0,4800.146156343452,3136.4947927158805,157.64622620382065,1817.9781883123273,14.904000000000002,0.0
499.0,40.0,4909.403718034963,2732.6170605858815,162.92312405708435,2279.822670033863,14.904000000000002,0.0
500.0,41.0,199.61776553886017,2718.6989899183095,167.81299238281846,3372.3379854240925,14.904000000000002,0.0
501.0,41.0,440.4761831836761,2883.849957785274,120.51509485474017,1652.947091166894,14.904000000000002,0.0
502.0,41.0,573.2841520451898,142.3246132383688,140.3491008431759,3421.605077206474,14.904000000000002,0.0
503.0,41.0,1000.1648679095604,2824.6548458615143,160.8100956159649,3935.421991148946,14.904000000000002,0.0
504.0,41.0,2179.63141294565,2559.695965793787,159.2876408824173,2708.965959084613,14.904000000000002,0.0
505.0,41.0,2685.5643222036642,3182.487200682599,146.93487954073592,3659.8467905672856,14.904000000000002,0.0
506.0,41.0,2729.2922269401897,2332.9854074421055,129.5461916314687,2879.307886657637,14.904000000000002,0.0
507.0,41.0,2948.1106065178938,5065.932931088852,138.89335721012262,3562.909708533309,14.904000000000002,0.0
508.0,41.0,4380.914676556168,457.40293601292717,133.74075778490223,3999.4248792128633,14.904000000000002,0.0
509.0,41.0,4526.955998133723,1396.376237398342,129.05411545087372,3352.0559689605025,14.904000000000002,0.0
510.0,42.0,503.16826407229564,177.35247011820172,165.92397950151536,2600.2397417652924,14.904000000000002,0.0
511.0,42.0,596.6783147685503,641.9176706624302,152.1209960658763,2288.603483895976,14.904000000000002,0.0
512.0,42.0,802.1991323397822,2546.111253064992,128.81025483114044,1008.0548692916293,14.904000000000002,0.0
513.0,42.0,1648.6967719575237,2439.353734289702,124.33300452953945,3099.7001770494003,14.904000000000002,0.0
514.0,42.0,2127.7377494769476,421.3483356303101,143.5887402392626,3016.905306834658,14.904000000000002,0.0
515.0,42.0,2089.400805461742,4850.525239911858,156.92484249710242,3770.5613657229287,14.904000000000002,0.0
516.0,42.0,2217.405628296613,458.7738488308112,147.02885129477482,1013.8245381942843,14.904000000000002,0.0
517.0,42.0,3305.7754983310138,714.0015117176171,146.8948867841673,1832.1058600500576,14.904000000000002,0.0
518.0,42.0,3383.6612276112414,1780.4735913643278,168.24652335465132,3891.1944696960018,14.904000000000002,0.0
519.0,42.0,4097.598867991877,597.7962903009998,128.48211842112332,2790.944119540634,14.904000000000002,0.0
520.0,42.0,4154.558243893356,3556.6396234910912,151.91662298787713,2520.2431411774323,14.904000000000002,0.0
521.0,42.0,4332.223444490429,232.67030465979394,117.40343788764756,1980.4909154068364,14.904000000000002,0.0
522.0,42.0,4337.342845934678,4091.320556827749,164.29341748569965,1706.119519104121,14.904000000000002,0.0
523.0,42.0,4668.57824664525,1531.8558658185896,145.85806735098896,2961.4051300088086,14.904000000000002,0.0
524.0,42.0,4779.133952689785,636.7504257678054,168.25148924455578,1230.7595940644392,14.904000000000002,0.0
525.0,42.0,5054.600287862204,2056.45711963513,134.6089739977835,1437.1717049259282,14.904000000000002,0.0
526.0,43.0,35.18859889819447,952.6274663815825,136.36958868412017,1925.2362873431543,14.904000000000002,0.0
527.0,43.0,1703.9489188202538,1444.9974502863145,162.3293263586943,2292.495211220823,14.904000000000002,0.0
528.0,43.0,3414.148735067135,3761.270032864602,150.19659986862666,1878.568983631164,14.904000000000002,0.0
529.0,43.0,3815.2954418212926,3433.0123944645334,113.46647267280851,2104.824496418776,14.904000000000002,0.0
530.0,43.0,4129.71924502844,2885.6347908975154,140.3006788276131,2053.125403933452,14.904000000000002,0.0
531.0,43.0,4313.414273080567,495.7580380195299,146.65887899811568,3184.4542572141254,14.904000000000002,0.0
532.0,43.0,4472.711504286081,1982.8711879658201,154.58385965600473,3363.7789362475205,14.904000000000002,0.0
533.0,44.0,268.2756294185694,4611.4289630239955,118.1578079048097,3653.967545957154,14.904000000000002,0.0
534.0,44.0,755.4540174382378,698.0365729909486,131.50580685708627,1704.7861605259568,14.904000000000002,0.0
535.0,44.0,1081.3217195239117,3468.3961257744522,127.71358701865023,2925.9408777392364,14.904000000000002,0.0
536.0,44.0,1150.5685827264542,2076.697031973282,118.6635594821467,1538.164508198381,14.904000000000002,0.0
537.0,44.0,1479.4434296587258,2306.1052383915494,161.94332218530656,2953.7201527757825,14.904000000000002,0.0
538.0,44.0,1681.6895992942186,4343.6696682430875,133.22461346447116,1499.158605234763,14.904000000000002,0.0
539.0,44.0,1917.984762925459,821.1351514926713,125.7901871474051,1824.622811316588,14.904000000000002,0.0
540.0,44.0,2265.462266484066,753.244875572433,118.25737675315133,3438.4173825487173,14.904000000000002,0.0
541.0,44.0,2458.5036986484333,4118.911900637417,118.52272835373684,2891.1191480809066,14.904000000000002,0.0
542.0,44.0,2517.7244242939564,255.1517870559239,168.96115910818054,1219.0778497580059,14.904000000000002,0.0
543.0,44.0,2614.155148284854,4179.901546203271,123.41059212784498,2154.4795978669486,14.904000000000002,0.0
544.0,44.0,2907.271180648415,636.412098259229,138.8020535267064,1872.1800045588616,14.904000000000002,0.0
545.0,44.0,3543.912566821682,2918.5663791387656,150.17289542394633,3674.4200342734484,14.904000000000002,0.0
546.0,44.0,3561.691943049081,3222.172543904249,129.05689822514094,1373.6210284273757,14.904000000000002,0.0
547.0,44.0,3748.7196767807072,2903.9380581165897,159.76016302134033,1111.2588073075233,14.904000000000002,0.0
548.0,44.0,4554.509896559515,2286.6560382968482,124.92811888774163,1411.8865261831504,14.904000000000002,0.0
549.0,45.0,556.7882510065169,1886.1757930740325,160.08229290205736,1933.5018675606607,14.904000000000002,0.0
550.0,45.0,515.7588934846511,4151.600764362421,120.1064115332514,3039.681480052991,14.904000000000002,0.0
551.0,45.0,551.6855802571146,4850.620719283333,113.08472904677295,3537.997528679296,14.904000000000002,0.0
552.0,45.0,561.2084205535904,3253.830502027609,145.74251099121764,1129.0620113636426,14.904000000000002,0.0
553.0,45.0,1897.9411553461794,1747.172272832663,118.34599533784623,2637.2978145598086,14.904000000000002,0.0
554.0,45.0,2514.3472106739155,736.3011921186612,161.32899536030988,1485.8968772587764,14.904000000000002,0.0
555.0,45.0,2659.6795661438255,503.64025608031795,146.37107777823826,1742.509581150527,14.904000000000002,0.0
556.0,45.0,3026.5625266599554,417.33250376919796,120.26471084706128,1566.2761231701302,14.904000000000002,0.0
557.0,45.0,3498.3471382123575,5075.778741034638,161.1067233397265,3994.9458173110206,14.904000000000002,0.0
558.0,45.0,3832.504470834134,4715.718402362492,131.1753679159537,2597.142503869405,14.904000000000002,0.0
559.0,45.0,4169.466439910066,1503.2057210525545,155.89301507050018,3848.2464495761506,14.904000000000002,0.0
560.0,45.0,4489.131166120685,3142.737986679051,151.7305261287296,1276.7869609888228,14.904000000000002,0.0
561.0,46.0,1327.110517683047,197.26550327845484,166.31593119386457,3570.498226046541,14.904000000000002,0.0
562.0,46.0,1297.6023642379798,2132.5889093118058,133.31650100140808,3164.4995610107835,14.904000000000002,0.0
563.0,46.0,1382.8933777379734,623.557309765241,120.30827401546239,2526.555107656507,14.904000000000002,0.0
564.0,46.0,1460.6174628029478,4971.9395234859985,116.83574462200923,3517.437070804889,14.904000000000002,0.0
565.0,46.0,1603.029685849916,235.3798777890928,158.21761941695232,3627.147728605899,14.904000000000002,0.0
566.0,46.0,2733.6821921087862,3778.981129199323,130.43207360202868,3119.792188613941,14.904000000000002,0.0
567.0,46.0,4304.655857427169,3489.2092803339256,152.62335876359757,1939.6330833252077,14.904000000000002,0.0
568.0,46.0,4367.116525025313,4618.117037578274,127.59242506240781,2225.99781689537,14.904000000000002,0.0
569.0,46.0,4498.635362057353,2743.222937518475,166.29953159711033,1487.0841876085415,14.904000000000002,0.0
570.0,46.0,4603.999431000235,4419.056173352436,110.70691288426802,2663.4647591097373,14.904000000000002,0.0
571.0,46.0,4791.451821678531,1259.0835992268444,118.68034607471719,2996.6281876508197,14.904000000000002,0.0
572.0,46.0,4970.2470128576615,488.7693739021348,125.88166101593735,1448.2371722032053,14.904000000000002,0.0
573.0,46.0,5011.245413562952,2918.1777291439666,153.47804635534968,2703.180258997543,14.904000000000002,0.0
574.0,47.0,46.47863349249825,2799.9453969514575,166.33975790739606,1069.991740686326,14.904000000000002,0.0
575.0,47.0,360.1357766087672,878.9258902634741,169.48211985483448,3617.739135309041,14.904000000000002,0.0
576.0,47.0,322.20951360569404,1866.132987364026,124.08303787502444,2136.5921297007144,14.904000000000002,0.0
577.0,47.0,703.5372515183986,3444.156426652294,124.66702977813088,2827.399580539484,14.904000000000002,0.0
578.0,47.0,823.2054132855731,1314.990963936057,169.61691608305702,2419.976691885617,14.904000000000002,0.0
579.0,47.0,1060.4393765795562,4120.1671564620765,122.04660247883545,1344.9717090182821,14.904000000000002,0.0
580.0,47.0,2941.4122269512723,753.8181879421876,115.88530402469499,2464.987194216603,14.904000000000002,0.0
581.0,47.0,2952.7227882450734,1913.6120451620636,140.83828411775687,3987.7108413499777,14.904000000000002,0.0
582.0,47.0,3660.3253269994325,251.9091801659451,149.67941991463738,3662.3823140506483,14.904000000000002,0.0
583.0,47.0,4867.406640634167,938.6422944174313,146.87633202216776,1253.0739756659123,14.904000000000002,0.0
584.0,48.0,230.30742533593502,4045.08078810652,127.55043597891702,3743.3552334183105,14.904000000000002,0.0
585.0,48.0,257.7907586667397,2865.571336047526,128.59025210116695,2328.1071949890866,14.904000000000002,0.0
586.0,48.0,603.9618526615255,3307.671380905709,164.1815782361682,1769.0080626336812,14.904000000000002,0.0
587.0,48.0,873.5847804910742,1102.7450522447843,162.2852436998138,1708.7230559569834,14.904000000000002,0.0
588.0,48.0,1117.7521424031156,4562.907260000946,145.02292402556958,1823.0788875186313,14.904000000000002,0.0
589.0,48.0,1255.7087280719836,4444.762298841979,115.94727681790198,2990.321094649855,14.904000000000002,0.0
590.0,48.0,1281.4616507386368,4160.39064550822,156.01978460032768,1030.3392002732794,14.904000000000002,0.0
591.0,48.0,2136.184554690919,4597.164714795531,116.58132880416218,2167.9191215539813,14.904000000000002,0.0
592.0,48.0,2364.5224964348718,930.9071210624247,165.60112718431236,1903.1436454662555,14.904000000000002,0.0
593.0,48.0,2991.9994054758668,3050.962996809031,132.28441334948923,3498.9509862739424,14.904000000000002,0.0
594.0,48.0,3511.624931610663,3598.9379979641085,121.77341444397094,1877.8679524884456,14.904000000000002,0.0
595.0,48.0,3533.869416573173,2882.3378564531617,143.6910385218083,3386.2270422311126,14.904000000000002,0.0
596.0,48.0,3851.7771712397252,2399.32441362484,141.64987846659022,1342.6649103665734,14.904000000000002,0.0
597.0,48.0,3905.488800003205,3496.652298629547,114.70842433236912,2788.9429721455244,14.904000000000002,0.0
598.0,48.0,4229.471712680642,2870.3878463769092,136.8950102676125,3788.042326139595,14.904000000000002,0.0
599.0,49.0,231.08162027478838,274.3860995904294,137.01897232704812,3708.1119763228535,14.904000000000002,0.0
600.0,49.0,229.82735218386378,3230.8338876281687,134.745887086526,1463.1215819349682,14.904000000000002,0.0
601.0,49.0,1224.771508748916,155.33661763234835,143.4676804505233,3976.4038493461153,14.904000000000002,0.0
602.0,49.0,1428.624225099863,2557.90792362294,160.7576120702204,1015.0932322317105,14.904000000000002,0.0
603.0,49.0,1649.1552178340146,2682.823821915092,146.45551004212362,2068.9281301377805,14.904000000000002,0.0
604.0,49.0,1892.260482358797,654.058364927577,148.25179391312514,2565.0686333214,14.904000000000002,0.0
605.0,49.0,3000.3696587615373,1459.5116755039842,130.0566607637117,2046.0590094006118,14.904000000000002,0.0
606.0,49.0,3355.5961340361323,3453.8262444346383,128.37172238661725,2219.497891908927,14.904000000000002,0.0
607.0,49.0,3559.5906754469615,2156.009828786421,164.94985608318956,2811.6110264824274,14.904000000000002,0.0
608.0,49.0,3614.4588019847724,2524.184091221624,142.56130573591685,2286.0844754252425,14.904000000000002,0.0
609.0,49.0,4678.176706404363,2953.66961843122,129.68417435152367,3145.165099201651,14.904000000000002,0.0
610.0,49.0,4798.0131143975,351.4656005578747,151.1834670775664,2949.2033389926064,14.904000000000002,0.0
611.0,49.0,4858.740443897075,4858.039053968034,116.88178975702047,2552.430856358866,14.904000000000002,0.0
612.0,50.0,74.69273605927727,4708.680713772305,146.45354423064754,3756.7982198611803,14.904000000000002,0.0
613.0,50.0,1376.5453253539313,2654.313525984087,122.01150141047543,2264.7887278361536,14.904000000000002,0.0
614.0,50.0,2364.4234144356637,1533.3356486915895,125.74704560471315,2291.1492976088934,14.904000000000002,0.0
615.0,50.0,2784.8469628226812,2960.837485131975,112.6151374861607,3998.8861352890785,14.904000000000002,0.0
616.0,50.0,2888.1317980961367,2133.061132644288,129.9321739178402,2233.445719818453,14.904000000000002,0.0
617.0,50.0,3768.467432947539,1129.1139516356416,110.6927185548186,2367.767947812581,14.904000000000002,0.0
618.0,50.0,3841.140051553582,1124.2108106273956,112.16197627957278,2141.8295255829885,14.904000000000002,0.0
619.0,50.0,4718.33407041405,2094.9923345603775,144.5666129312936,1422.4454026090407,14.904000000000002,0.0
620.0,51.0,93.5593410508896,3724.3444703028217,129.66802989175304,3594.2128553995344,14.904000000000002,0.0
621.0,51.0,1022.052184751352,1206.3429711801987,154.1527299904629,2007.3609847825487,14.904000000000002,0.0
622.0,51.0,1245.6620315029732,4369.8279448667645,123.21186552467849,2970.887234886507,14.904000000000002,0.0
623.0,51.0,2228.0289572313595,86.75131084895878,149.4291374454071,1678.578991569071,14.904000000000002,0.0
624.0,51.0,2184.5787215598816,3092.7242577675356,126.25632981967145,2917.482131149435,14.904000000000002,0.0
625.0,51.0,2406.6610885662385,4445.000894093464,132.6915856904046,3426.001389553194,14.904000000000002,0.0
626.0,51.0,3524.2169017956094,4152.107286986199,149.81748644715026,1712.329170057022,14.904000000000002,0.0
627.0,51.0,4036.7507066657017,1670.7599390505459,141.17294344626168,3154.9344381378382,14.904000000000002,0.0
628.0,51.0,4021.215753627319,2345.4283394100817,145.0821263128363,2681.052050587277,14.904000000000002,0.0
629.0,51.0,4599.609048861943,4947.366924515646,122.33966853214324,3949.961271161853,14.904000000000002,0.0
630.0,51.0,4977.329143987992,4015.5142605487345,118.44007604818252,3240.411898920936,14.904000000000002,0.0
631.0,52.0,1089.8889851298477,3490.5357855627744,125.43607763317011,2082.4402035407647,14.904000000000002,0.0
632.0,52.0,1663.992735821848,1694.610705315094,162.56382126550787,1091.376537458004,14.904000000000002,0.0
633.0,52.0,2424.6011732932366,378.9320782675537,169.4245941498524,2514.5332421695293,14.904000000000002,0.0
634.0,52.0,2933.079507184666,1631.5850168899033,156.38551476788646,1911.8535288127246,14.904000000000002,0.0
635.0,52.0,3376.393499272619,124.43322112161147,128.1267835062977,3129.4586153433997,14.904000000000002,0.0
636.0,52.0,3534.6917176431325,1882.706800757145,156.11362006419705,1703.3361937421578,14.904000000000002,0.0
637.0,52.0,4162.975870831104,608.74850502118,125.93647793714638,3195.7960087571105,14.904000000000002,0.0
638.0,52.0,4214.187887918482,689.4407368493494,147.22186465629346,3792.197806861716,14.904000000000002,0.0
639.0,52.0,4465.63370185197,376.9658227889847,158.41311281596577,1904.8734355776983,14.904000000000002,0.0
640.0,52.0,4635.012650955501,1294.1010380033765,139.81211376159646,2994.658483177994,14.904000000000002,0.0
641.0,52.0,4645.870355499852,2463.8897008695126,118.03918730638111,2803.3802725860605,14.904000000000002,0.0
642.0,52.0,4832.039648289071,499.965249071827,127.63728144217218,3670.9913169295387,14.904000000000002,0.0
643.0,53.0,13.335589630010904,3937.328427167554,149.40783919678142,1293.2560180788753,14.904000000000002,0.0
644.0,53.0,649.4730178714979,4954.288092445764,125.63387039496924,3455.2649389930125,14.904000000000002,0.0
645.0,53.0,889.0896194113136,852.9401445540158,133.84385208416913,2781.42048659457,14.904000000000002,0.0
646.0,53.0,1392.4623741978005,1366.7582674387158,124.71363680617176,2849.476695858799,14.904000000000002,0.0
647.0,53.0,1769.5400326565652,4079.0919998824356,152.1236849912015,2799.0688586697192,14.904000000000002,0.0
648.0,53.0,2297.4647504570385,597.34255056277,160.95833860232602,1841.1056099190391,14.904000000000002,0.0
649.0,53.0,3223.969504725858,5000.3641880884525,150.59929347258014,3352.4398544457713,14.904000000000002,0.0
650.0,53.0,3819.7686930688187,3473.620532576733,153.0032116272386,1078.04583248326,14.904000000000002,0.0
651.0,53.0,3811.063074419617,3801.8372533613556,149.36285704189615,2229.707594848888,14.904000000000002,0.0
652.0,53.0,4588.526480217352,2338.0849844022323,158.829255261728,1555.360177367655,14.904000000000002,0.0
653.0,54.0,464.3042794456102,925.4381146796152,118.504538535292,2744.9557449198114,14.904000000000002,0.0
654.0,54.0,725.0002423103513,4687.47328169995,127.13050551983663,3598.420514117407,14.904000000000002,0.0
655.0,54.0,1143.9383272388989,1316.448136796754,160.131704859266,1976.9060519265395,14.904000000000002,0.0
656.0,54.0,2197.049243914924,300.01769637522,115.3882977057893,1944.731461352059,14.904000000000002,0.0
657.0,54.0,2702.2956882642707,2553.9702568902594,135.7372022064885,1298.065248062644,14.904000000000002,0.0
658.0,54.0,3834.999836206357,34.80574043270734,157.93873945203495,2667.718513606491,14.904000000000002,0.0
659.0,54.0,4327.476894986299,1009.4339115241746,127.90033914928826,1698.2772821784918,14.904000000000002,0.0
660.0,54.0,4768.313495834569,461.47837599876755,164.4083028341167,1673.6783576526702,14.904000000000002,0.0
661.0,54.0,4728.9768011630695,4724.045570508323,122.92275231971149,2798.4291535189186,14.904000000000002,0.0
662.0,54.0,4800.50659508255,2892.380029753263,118.73335922698594,1670.6050177834309,14.904000000000002,0.0
663.0,54.0,4982.4913311845485,3046.608625329649,163.5047358803534,2707.4194350025764,14.904000000000002,0.0
664.0,55.0,64.99253954942843,1413.393271202706,131.40490057741243,3879.838574308624,14.904000000000002,0.0
665.0,55.0,98.52054161492539,3866.331500870658,169.08764462088698,3463.9149417691115,14.904000000000002,0.0
666.0,55.0,164.6706705254634,3149.044347748181,124.58140371880032,2859.964758214255,14.904000000000002,0.0
667.0,55.0,620.8592122851805,863.3805753913726,168.88488347444076,1593.9184722368973,14.904000000000002,0.0
668.0,55.0,889.082968419928,4869.498589509106,132.78824513035642,3385.1203944480444,14.904000000000002,0.0
669.0,55.0,1919.0955676444469,693.457041217618,163.49334796208154,1422.850202080257,14.904000000000002,0.0
670.0,55.0,2085.332222737894,1912.7375372274971,125.94725797705047,3065.7713433422205,14.904000000000002,0.0
671.0,55.0,2234.6932995338675,2236.8963741537655,128.55418848800326,3886.2735333989735,14.904000000000002,0.0
672.0,55.0,2313.404426544481,2624.4013746000037,160.20630363738204,3390.488443265761,14.904000000000002,0.0
673.0,55.0,2365.825442084904,2716.3361686378225,157.59492192768576,2532.666256583414,14.904000000000002,0.0
674.0,55.0,2409.624179001108,4074.707096972138,160.7731310618513,1897.5821594829674,14.904000000000002,0.0
675.0,55.0,2534.9389491116262,2663.7097045178234,135.90382377652702,3583.805758055643,14.904000000000002,0.0
676.0,55.0,2707.5693056739256,214.93736881521278,153.67084423299033,3188.341935671409,14.904000000000002,0.0
677.0,55.0,2678.7778008458213,4200.879620666755,112.83104670020973,1030.4159951475472,14.904000000000002,0.0
678.0,55.0,3065.2491100841967,1633.256785356621,158.5279076908414,1813.2786392632984,14.904000000000002,0.0
679.0,55.0,3383.0307750863085,2296.6512127363317,126.44184405918942,3542.875558732326,14.904000000000002,0.0
680.0,55.0,4874.687021134399,4531.497224916945,139.22799275203997,2131.959843064276,14.904000000000002,0.0
681.0,56.0,1636.2074291782458,2371.486303689949,132.68063130337063,2876.1575409786033,14.904000000000002,0.0
682.0,56.0,1726.200179842977,1988.2666404074905,114.47427545038705,2029.708410862227,14.904000000000002,0.0
683.0,56.0,1864.2805023205187,4738.918019283494,125.26001819620834,3991.011942735441,14.904000000000002,0.0
684.0,56.0,2830.4342240281408,4272.677508588145,123.9842329489054,2478.6142669782403,14.904000000000002,0.0
685.0,56.0,3605.22717530902,4829.928518085878,124.36016960941836,1099.4975048965273,14.904000000000002,0.0
686.0,56.0,4180.471633416208,1389.4823907367993,123.1457105496462,3202.056825857187,14.904000000000002,0.0
687.0,56.0,4597.828199437016,4174.520905193648,113.51344595449497,2483.1382645384524,14.904000000000002,0.0
688.0,56.0,4846.49500034244,208.86264227799495,117.36034459190803,2588.646047738043,14.904000000000002,0.0
689.0,57.0,27.0832149251331,3754.4161591170473,134.45458237340395,3227.8543345699936,14.904000000000002,0.0
690.0,57.0,215.34257017455772,3575.3078222022987,126.19770187579306,1393.2044173456138,14.904000000000002,0.0
691.0,57.0,1007.477810036228,542.3414184463122,141.42014092479312,2830.9104632394724,14.904000000000002,0.0
692.0,57.0,1271.3200585887157,4897.00925620754,110.73629222000102,3551.8122697521653,14.904000000000002,0.0
693.0,57.0,1421.342888350583,1936.6301551832616,166.8322854447179,3114.794026080172,14.904000000000002,0.0
694.0,57.0,1514.5730892913045,4929.33258345532,126.1172227707213,1241.5461987705871,14.904000000000002,0.0
695.0,57.0,1687.9562799286778,4598.110065974723,169.13479220233427,2138.7443922032444,14.904000000000002,0.0
696.0,57.0,1790.4593467224709,17.811289264455876,111.27983933142434,3015.0290798059773,14.904000000000002,0.0
697.0,57.0,1992.5208481582174,2623.453327991586,148.11739142320957,2510.8850906188864,14.904000000000002,0.0
698.0,57.0,2366.0622815671645,880.0762902766717,123.82321045545282,1160.0934079181652,14.904000000000002,0.0
699.0,57.0,2393.1212893770944,3190.816058169208,159.53399456184638,2920.902413240181,14.904000000000002,0.0
700.0,57.0,2889.547449300023,3285.1565244688363,139.03238209844008,1447.4138004555402,14.904000000000002,0.0
701.0,57.0,2994.859017313845,1141.3248663268164,160.19202709599725,3835.7072469576697,14.904000000000002,0.0
702.0,57.0,3509.477953571354,46.30471309611076,116.70409771414575,1482.6019014095518,14.904000000000002,0.0
703.0,57.0,3468.0902024524225,3083.1946880774294,136.16143048301612,1547.6551341466757,14.904000000000002,0.0
704.0,57.0,4213.343394836537,698.8703124422716,159.66939936843337,1339.5297255281216,14.904000000000002,0.0
705.0,58.0,300.0757356832037,840.0987681819881,163.08153544229398,1605.9015272328734,14.904000000000002,0.0
706.0,58.0,397.7051704104882,193.36681185905888,166.1030780025804,1443.7565943723262,14.904000000000002,0.0
707.0,58.0,2402.134534718585,3468.567033501704,136.27413760544883,3362.5112148263497,14.904000000000002,0.0
708.0,58.0,3481.3338554273173,2444.9549135454395,114.58777734982195,3702.4718623077724,14.904000000000002,0.0
709.0,58.0,3745.4452789537854,1254.1579606063424,144.35738542045232,2311.481131340905,14.904000000000002,0.0
710.0,58.0,3692.023590469962,4202.694679357512,154.68852397352381,3214.226009570086,14.904000000000002,0.0
711.0,58.0,3985.9721233354603,572.3292504778657,114.01294409158652,1454.9696655624161,14.904000000000002,0.0
712.0,58.0,4022.293081277614,4943.650638841314,136.24122596121165,3309.9532565361123,14.904000000000002,0.0
713.0,58.0,4716.504121163943,3159.304968264498,167.40549508105147,2442.261165795974,14.904000000000002,0.0
714.0,58.0,5001.01155237246,1834.846204392262,114.61259412868323,3509.3187793347215,14.904000000000002,0.0
715.0,59.0,335.61867853836804,1814.0064501922525,136.75676126926328,1629.437428089467,14.904000000000002,0.0
716.0,59.0,411.1856726284327,9.326078225985803,127.64732945371753,1824.6552478528133,14.904000000000002,0.0
717.0,59.0,873.3448889158798,3677.2333013458683,128.14308476346244,1595.81430628801,14.904000000000002,0.0
718.0,59.0,1551.2942064728488,568.9297382996035,166.93568962532896,3792.315859343892,14.904000000000002,0.0
719.0,59.0,2256.7083997687964,4751.435465736166,161.53858876587847,1824.2321581558413,14.904000000000002,0.0
720.0,59.0,2440.0018397716626,3344.5656383425294,115.27856092372838,1166.0077712442292,14.904000000000002,0.0
721.0,59.0,2547.0010321200434,2481.4595097088854,126.08099855240168,3385.811488708712,14.904000000000002,0.0
722.0,59.0,2771.8620005012444,2671.9321322087926,122.83265363431504,2954.1932030768075,14.904000000000002,0.0
723.0,59.0,2882.4016383894814,2574.2945165953965,159.39691793687598,3704.346704588439,14.904000000000002,0.0
724.0,59.0,3726.9851277097832,1390.6986662762351,168.59901060298355,3746.522648654927,14.904000000000002,0.0
725.0,59.0,4024.1933969879187,1971.7994015173035,153.05308251491692,2217.6055435787075,14.904000000000002,0.0
726.0,59.0,4337.281195102269,3810.521323951773,158.57478597071673,3578.9708590811324,14.904000000000002,0.0
727.0,59.0,4986.783479894164,3557.340700451164,136.47940562745453,2892.7624770189636,14.904000000000002,0.0
728.0,60.0,1793.924608628599,1505.3391925296905,132.99577243278787,2363.140097672231,14.904000000000002,0.0
729.0,60.0,1918.5865202924588,1833.3226849256255,169.1093339796467,3829.386037677294,14.904000000000002,0.0
730.0,60.0,1984.9372831511728,3251.0515495241943,155.4259713771258,2426.0449656074425,14.904000000000002,0.0
731.0,60.0,2989.860837397925,763.9216285833036,145.72904464211243,2961.801318501776,14.904000000000002,0.0
732.0,60.0,3298.5477004327113,965.6607162741426,149.83780147627908,1722.7227665595015,14.904000000000002,0.0
